actor,gross,budget,profit_ratio
Paul Brennan,638476,1500000,0.425650666666667
Cory Monteith,11860839,9e+06,1.317871
Lea Michele,20321829,7.9e+07,0.257238341772152
Warren Christie,17683670,5e+06,3.536734
Lloyd Owen,17683670,5e+06,3.536734
Ryan Robbins,17688491,5e+06,3.5376982
Lily Collins,155407688,2.4e+08,0.647532033333333
Ari Graynor,31782630,850000,37.3913294117647
David Tennant,18298649,3e+07,0.609954966666667
Julianne Hough,142070416,1.23e+08,1.15504403252033
Justin Bieber,73000942,1.3e+07,5.61545707692308
Boys II Men,73000942,1.3e+07,5.61545707692308
Ivan Kaye,0,8e+06,0
Frank Grillo,174586446,6.5e+07,2.68594532307692
Mercedes Mason,0,4e+06,0
Mattie Liptak,0,4e+06,0
Jason Momoa,61509450,2.5e+08,0.2460378
Jorge Lorenzo,0,1e+06,0
Valentino Rossi,0,1e+06,0
Jayne Eastwood,0,5e+06,0
Pam Hyatt,0,5e+06,0
Ricardo Chavira,0,2500000,0
Dean Geyer,0,3e+06,0
Alex Meraz,0,3e+06,0
Lucy Hale,0,3.5e+07,0
Jordan Gelber,1624230,4e+06,0.4060575
Aimee Teegarden,10106233,15300000,0.660538104575163
Thomas McDonell,10106233,8e+06,1.263279125
DeVaughn Nixon,10106233,8e+06,1.263279125
Larry Wilmore,5928,3.2e+07,0.00018525
Sasha Jackson,0,7e+06,0
Elizabeth Mathis,0,7e+06,0
Ben Milliken,0,7e+06,0
Loretta Devine,53311948,2.5e+07,2.13247792
Richard Coyle,17149,2e+07,0.00085745
Reid Warner,0,1e+07,0
Darrin Bragg,0,1e+07,0
Ben Rovner,0,1e+07,0
Sarah Gadon,55946668,7e+07,0.799238114285714
Christina Ulloa,0,650000,0
Travis Van Winkle,0,650000,0
Fallon Goodson,0,3e+06,0
John Schneider,10808428,1e+06,10.808428
Christopher Backus,0,2e+05,0
John Getz,0,2e+05,0
Kellan Lutz,18822657,81200000,0.231806120689655
James Brolin,1378,1200000,0.00114833333333333
Carly Pope,0,8e+06,0
Jeff Adachi,0,250000,0
James H. Billington,0,250000,0
Robin Blaetz,0,250000,0
Nick Frost,114182173,1.2e+08,0.951518108333333
Matt O'Leary,48153,2500000,0.0192612
Shanley Caswell,0,2e+07,0
Tammi Arender,0,1e+06,0
Randy Austin,0,1e+06,0
Jillian Batherson,0,1e+06,0
Nick Swardson,2487484,1e+07,0.2487484
Don Johnson,2745941,1e+07,0.2745941
Izán Corchero,64727,1.3e+07,0.004979
Deborah Ann Woll,1887,7e+06,0.000269571428571429
Nick Eversman,0,350000,0
Tracey Fairaway,0,350000,0
Bill Oberst Jr.,0,150000,0
Ryan McCoy,0,24928,0
Brett Rosenberg,0,24928,0
Ashley Bracken,0,24928,0
Jordana Beatty,15000994,2e+07,0.7500497
Parris Mosteller,15000994,2e+07,0.7500497
Gretchen Lodge,0,1e+06,0
Johnny Lewis,0,1e+06,0
Alexandra Holden,0,1e+06,0
Kenny Johnson,0,1200000,0
Erin Daniels,0,1200000,0
David Marciano,0,1200000,0
Liz Beebe,0,1e+06,0
Karley Scott Collins,0,1e+06,0
Michele Fischer,0,1e+06,0
John Cromwell,0,8400000,0
Evan Glodell,167242,17000,9.83776470588235
Tyler Dawson,167242,17000,9.83776470588235
Jessie Wiseman,167242,17000,9.83776470588235
Jason Yee,0,1100000,0
Samantha Streets,0,1100000,0
Ron Yuan,0,1100000,0
Paul Levesque,0,5e+06,0
José Zúñiga,0,3e+06,0
Ashley Greene,9872704,5.6e+07,0.176298285714286
Tom Felton,10281862,40500000,0.253873135802469
Caitlin FitzGerald,4584,9000,0.509333333333333
Mark Borchardt,0,2e+05,0
Nadine Gross,0,2e+05,0
Cyndi Kurtz,0,2e+05,0
Ambyr Childers,504,13200000,3.81818181818182e-05
Markus Waldow,0,1e+07,0
Patrick Labyorteaux,0,250000,0
Julie McCullough,0,250000,0
Katie Wilson,0,250000,0
Ralph Brown,0,5e+07,0
Elisabeth Röhm,0,1e+07,0
Toby Regbo,0,8e+06,0
Ronnie Kroell,0,75000,0
Kristen-Alexzander Griffith,0,75000,0
Douglas Booth,0,2.2e+07,0
Dana Pupkin,0,50000,0
Eric Hailey,0,50000,0
Bill Redding,0,50000,0
Colley Bailey,0,70000,0
Matt Mercer,0,70000,0
Ace Marrero,0,70000,0
Raimund Abraham,0,50000,0
Tony Oller,0,7300000,0
Josie Ho,0,15500000,0
Jared Gilman,45507053,1.6e+07,2.8441908125
Kara Hayward,45507053,1.7e+07,2.67688547058824
Adam Driver,23274608,2e+07,1.1637304
Richard Armitage,1377821536,1.06e+09,1.29983163773585
Alexander Skarsgård,67715162,2.17e+08,0.312051437788018
Kristen Connolly,42043633,3e+07,1.40145443333333
Anna Hutchison,42043633,3e+07,1.40145443333333
Tye Sheridan,26656192,3.3e+07,0.807763393939394
Jacob Lofland,21589307,1e+07,2.1589307
CJ Adams,51853450,2.5e+07,2.074138
Thomas Horn,31836745,4e+07,0.795918625
Noomi Rapace,150478422,272600000,0.552011819515774
Logan Marshall-Green,126464904,1.3e+08,0.972806953846154
Quvenzhané Wallis,185276981,155800000,1.1891975673941
Dwight Henry,12784397,1800000,7.10244277777778
Levy Easterly,12784397,1800000,7.10244277777778
Suraj Sharma,124976634,1.2e+08,1.04147195
Adil Hussain,124976634,1.2e+08,1.04147195
Sam Riley,717753,2.5e+07,0.02871012
Alex Veadov,70011073,1.2e+07,5.83425608333333
Nestor Serrano,70011073,1.2e+07,5.83425608333333
Shawn Christensen,2676,50000,0.05352
Fatima Ptacek,2676,50000,0.05352
Kim Allen,0,50000,0
Jonny Weston,6002756,2e+07,0.3001378
Rebel Wilson,248457678,4.6e+07,5.40125386956522
Peter Weller,0,7e+06,0
Ariel Winter,0,7e+06,0
David Selby,0,3500000,0
Dane DeHaan,66712709,26400000,2.5269965530303
Alex Russell,64572496,1.2e+07,5.38104133333333
Michael B. Jordan,272546526,179400000,1.51921140468227
Olivia Munn,144238775,3.7e+07,3.89834527027027
Kathryn McCormick,35057332,3.3e+07,1.06234339393939
Ryan Guzman,85340472,8.2e+07,1.04073746341463
Cleopatra Coleman,35057332,3.3e+07,1.06234339393939
Thomas Mann,61468048,2e+07,3.0734024
Oliver Cooper,54724272,1.2e+07,4.560356
Jonathan Daniel Brown,54729837,1.2e+07,4.56081975
Luke Evans,71948808,9.6e+07,0.74946675
Juliet Rylance,48056940,3e+06,16.01898
Randy Couture,85017401,9.2e+07,0.924102184782609
Taylor Swift,213949505,7e+07,3.0564215
Dominic Cooper,147908276,2.35e+08,0.629396919148936
Maude Apatow,67523385,3.5e+07,1.92923957142857
Amy Acker,4327763,1e+07,0.4327763
John Pingayak,20113965,4e+07,0.502849125
Barbara Niven,0,175000,0
Bryan Mordechai Jackson,0,175000,0
Jessica Clark,0,175000,0
India Eisley,62321039,7e+07,0.890300557142857
Taylor Kitsch,370505621,388700000,0.95319171854901
Adam Marcello,25240988,1.2e+07,2.10341566666667
Casey Hooper,25240988,1.2e+07,2.10341566666667
Timothy Dalton,0,3.5e+07,0
Kevin Hernandez,0,2e+07,0
Daniel Giménez Cacho,0,2e+07,0
Henry Winkler,45290318,4.2e+07,1.0783409047619
Matthew Morrison,41102171,4e+07,1.027554275
J. Todd Smith,41102171,4e+07,1.027554275
William B. Davis,0,18200000,0
Ashley Hinshaw,2756072,9e+06,0.306230222222222
Ann Dowd,318622,270000,1.18008148148148
Dreama Walker,318622,270000,1.18008148148148
Diego Boneta,38509342,7.5e+07,0.513457893333333
Barbra Streisand,37101011,4e+07,0.927525275
Julene Renee,37101011,4e+07,0.927525275
Cung Le,15608545,1.5e+07,1.04056966666667
Aubrey Plaza,4088107,3150000,1.29781174603175
Natasha Calis,49122319,1.4e+07,3.50873707142857
Catherine Chan,17120019,3e+07,0.5706673
Chris Sarandon,17120019,3e+07,0.5706673
Thomas Brodie-Sangster,81687587,6.5e+07,1.25673210769231
Nora Arnezeder,12843,6e+06,0.0021405
Aaron Paul,44025091,68500000,0.642702058394161
Nick Offerman,375981,5e+05,0.751962
Dylan O'Brien,184118254,9.7e+07,1.89812632989691
Victoria Justice,9419471,1.6e+07,0.5887169375
Lorraine Barrett,2401652,1e+06,2.401652
June Downs,2401652,1e+06,2.401652
Phillip Froehlich,2401652,1e+06,2.401652
David Oyelowo,162392421,120200000,1.35101847753744
Gina Carano,18934858,4.2e+07,0.450829952380952
Fernanda Andrade,53245055,1e+06,53.245055
Evan Helmuth,53245055,1e+06,53.245055
Graham Phillips,0,5e+06,0
Imogen Poots,43745427,6.6e+07,0.6628095
Ariel Levy,7226849,8e+06,0.903356125
Nicolás Martínez,40179,2e+06,0.0200895
Chyler Leigh,4330,5e+05,0.00866
JR Bourne,4330,5e+05,0.00866
Jason Beghe,3333823,1e+07,0.3333823
June Squibb,35226920,2.4e+07,1.46778833333333
David Hasselhoff,370904,5e+06,0.0741808
Annalise Basso,0,6e+06,0
Stephen Dunham,53884821,5e+06,10.7769642
Matt Shively,53884821,5e+06,10.7769642
Alison Brie,90357519,4e+07,2.258937975
Joe Flanigan,0,1e+07,0
Anna-Louise Plowman,0,1e+07,0
Mike D,8278,6e+06,0.00137966666666667
Petar Bachvarov,0,3e+06,0
Zachary Baharov,0,3e+06,0
Jack Huston,607327,2e+07,0.03036635
Will Brill,607327,2e+07,0.03036635
Lauren Miller,1243961,850000,1.46348352941176
Christopher Abbott,178278,7e+06,0.0254682857142857
Condola Rashad,14686,1e+06,0.014686
Justin Kirk,14686,1e+06,0.014686
Chen Huang,0,3500,0
Qianbaihui Yang,0,3500,0
Zheng Liu,0,3500,0
Jay Bastian,33349949,2500000,13.3399796
Joe Biden,33349949,2500000,13.3399796
Cait Brasel,33349949,2500000,13.3399796
Emayatzy Corinealdi,78030,2e+05,0.39015
Lorraine Toussaint,78030,2e+05,0.39015
Jack Cullison,0,5e+05,0
Howard Cai,0,5e+05,0
Jonathan Brett,0,5e+05,0
Marin Ireland,16017,1e+07,0.0016017
Jordin Sparks,24884817,1.7e+07,1.46381276470588
Carmen Ejogo,200048699,6.6e+07,3.03104089393939
Whitney Houston,24397469,1.7e+07,1.43514523529412
Adam Mediano,0,2e+06,0
Drake Burnette,0,2e+06,0
Jeremy St. James,0,2e+06,0
James Preston,0,1e+06,0
Dan Glenn,0,1e+06,0
Kentucker Audley,9039,4e+06,0.00225975
Marshall Allman,594904,1200000,0.495753333333333
Josh Hamilton,17411930,13500000,1.28977259259259
Ahmed Hassan,0,1500000,0
Magdy Ashour,0,1500000,0
Bojana Novakovic,0,1700000,0
Adelaide Clemens,17529157,21700000,0.807795253456221
Ethan Navarro,0,20000,0
Adam Fleming,0,20000,0
Ryan DeLuca,0,20000,0
Ruth Reynolds,0,250000,0
Madeline Merritt,0,250000,0
Tom McCafferty,0,250000,0
Hiroyuki Sanada,76594610,3.5e+08,0.218841742857143
Ko Shibasaki,76594610,3.5e+08,0.218841742857143
Dolly Parton,30920167,2.5e+07,1.23680668
Tom Amandes,0,7e+05,0
Chelsea Handler,9402410,1.4e+07,0.671600714285714
Karolina Wydra,0,650000,0
Madison Lintz,0,650000,0
Mackenzie Firgens,0,3e+06,0
Evalena Marie,0,750000,0
Tawny Cypress,0,750000,0
Claudia Bassols,0,6e+06,0
Kent Igleheart,0,150000,0
Rhianna Van Helton,0,150000,0
Vithaya Pansringarm,1557130,9600000,0.162201041666667
Eileen Grubba,0,20000,0
James DiStefano,0,20000,0
Ralph Guzzo,0,20000,0
Eve Mauro,0,5e+05,0
Victoria Levine,0,5e+05,0
E.J. Bonilla,0,2e+05,0
Aja Naomi King,0,2e+05,0
Matt Riddlehoover,0,1e+05,0
Carson Nicely,0,1e+05,0
Cliff Burr,0,1e+05,0
Cierra Ramirez,2594878,5e+06,0.5189756
Sedona James,0,250000,0
Seth David Mitchell,0,250000,0
Brit Morgan,0,250000,0
David Mackey,0,5e+06,0
Erin Beute,0,5e+06,0
Shelly Varod,0,7e+06,0
Brian Hankey,0,7e+06,0
Ed Quinn,0,5e+06,0
Guy Wilson,0,5e+06,0
Alesandra Durham,0,750000,0
Joel Bishop,0,750000,0
Terence Goodman,0,750000,0
Sarunas Marciulionis,133778,5e+05,0.267556
Arvydas Sabonis,133778,5e+05,0.267556
Rimas Kurtinaitis,133778,5e+05,0.267556
Kathleen Wilhoite,15368,2e+05,0.07684
Martin L. Washington Jr.,0,15000,0
Spencer Broschard,0,15000,0
Barret Lewis,0,15000,0
Idina Menzel,801473200,3e+08,2.67157733333333
Jonathan Groff,801473200,3e+08,2.67157733333333
Max Burkholder,64423650,3e+06,21.47455
Jon Daly,58229120,9e+07,0.646990222222222
Adam Levine,32337482,1.6e+07,2.021092625
Rinko Kikuchi,103027736,1.9e+08,0.542251242105263
Margot Robbie,287698852,250100000,1.15033527389044
Tao Okamoto,132550960,1.2e+08,1.10459133333333
Tom Hiddleston,239296497,2.32e+08,1.03145041810345
Michael Kenneth Williams,113335740,4e+07,2.8333935
Daniel Brühl,87949572,1.39e+08,0.63273073381295
Mireille Enos,202351611,1.9e+08,1.06500847894737
Daniella Kertesz,202351611,1.9e+08,1.06500847894737
Andrea Riseborough,89028522,128500000,0.692828964980545
Michael Emerson,0,3500000,0
Eddie Marsan,34321,5e+06,0.0068642
Jai Courtney,67344392,9.2e+07,0.732004260869565
Sebastian Koch,67344392,9.2e+07,0.732004260869565
Barkhad Abdi,214201710,1.1e+08,1.94728827272727
Barkhad Abdirahman,214201710,1.1e+08,1.94728827272727
Evie Thompson,51872378,1.3e+07,3.99018292307692
Mary-Louise Parker,33592415,1.35e+08,0.248832703703704
Gabriella Wilde,93927003,8e+07,1.1740875375
Jamie Campbell Bower,62330842,1.2e+08,0.519423683333333
Robert Sheehan,62330842,1.2e+08,0.519423683333333
Katee Sackhoff,69687264,4.3e+07,1.62063404651163
Annie Rose Buckley,166599522,7e+07,2.37999317142857
Sophie Nélisse,42966308,3.8e+07,1.13069231578947
Katie Chang,5841046,8e+06,0.73013075
Israel Broussard,5841046,8e+06,0.73013075
Agata Buzek,34956,2e+07,0.0017478
Vicky McClure,34956,2e+07,0.0017478
Cindy Bitney,0,385000,0
David Crone,0,385000,0
Jessica Mitchell,0,385000,0
Stephen Merchant,8828771,6e+06,1.47146183333333
Max Irons,26616999,4e+07,0.665424975
Darlene Love,4946250,1e+06,4.94625
Merry Clayton,4946250,1e+06,4.94625
Lisa Fischer,4946250,1e+06,4.94625
Sophie Kennedy Clark,37707719,1.2e+07,3.14230991666667
Gary Poulter,743794,8e+06,0.09297425
Scott Eastwood,71766555,5.4e+07,1.32901027777778
Emma Fitzpatrick,6916152,1e+07,0.6916152
Macon Blair,516226,2132334,0.242094343569066
Devin Ratray,516226,2132334,0.242094343569066
Amy Hargreaves,516226,2132334,0.242094343569066
Miles Teller,108990441,136300000,0.799636397652238
Kit Harington,40748905,1.2e+08,0.339574208333333
Genesis Rodriguez,0,4e+06,0
Nancy Nave,0,4e+06,0
Michael Nyqvist,86124696,4e+07,2.1531174
Benedict Cumberbatch,65817715,8.1e+07,0.812564382716049
Nimrat Kaur,4231500,1e+06,4.2315
Nawazuddin Siddiqui,4231500,1e+06,4.2315
Carlos Alazraqui,90282580,5e+07,1.8056516
Stacy Keach,90282580,5e+07,1.8056516
Michael McDonald,159578352,4.3e+07,3.71112446511628
Chadwick Boseman,154346428,9.5e+07,1.62469924210526
T.R. Knight,95001343,4e+07,2.375033575
Tiger Hu Chen,61054,2.5e+07,0.00244216
Karen Mok,61054,2.5e+07,0.00244216
Adrian Grenier,32361416,3e+07,1.07871386666667
Frank Mosley,415067,50000,8.30134
Jake Brennan,17411930,3500000,4.97483714285714
Nat Wolff,174867757,4e+07,4.371693925
Maiara Walsh,0,4500000,0
Brant Daugherty,0,4500000,0
Cody Christian,0,4500000,0
Luke Vanek,22525921,3e+07,0.750864033333333
Jackson Nicoll,101978840,1.5e+07,6.79858933333333
Greg Harris,101978840,1.5e+07,6.79858933333333
Daniel Zovatto,0,1e+06,0
Bonnie Dennison,0,1e+06,0
Chris Conroy,0,1e+06,0
Scott Marlowe,18172,250000,0.072688
Matthew Risch,18172,250000,0.072688
Evan Boomer,18172,250000,0.072688
Rusty Joiner,0,350000,0
Masiela Lusha,0,350000,0
Wesley John,0,350000,0
Melissa Benoist,13092000,3300000,3.96727272727273
Ellar Coltrane,25359200,4e+06,6.3398
Ryan Potter,444975422,3.3e+08,1.34841036969697
Scott Adsit,444975422,3.3e+08,1.34841036969697
Ansel Elgort,255786978,1.54e+08,1.6609544025974
Michael Stahl-David,0,2e+06,0
Gaby Hoffmann,78878534,3e+07,2.62928446666667
Nicola Peltz,245428137,2.1e+08,1.16870541428571
Jack Reynor,245428137,2.1e+08,1.16870541428571
Roger Ebert,809724,153875,5.2622193338749
Chaz Ebert,809724,153875,5.2622193338749
Gene Siskel,809724,153875,5.2622193338749
André Penvern,0,3e+07,0
Chris Miller,83348920,1.32e+08,0.631431212121212
Christopher Knights,83348920,1.32e+08,0.631431212121212
Kaya Scodelario,184101193,9.5e+07,1.93790729473684
Will Poulter,102413606,3.4e+07,3.01216488235294
Jack O'Connell,115603980,6.5e+07,1.77852276923077
Domhnall Gleeson,115603980,6.5e+07,1.77852276923077
Om Puri,54235441,2.2e+07,2.46524731818182
Manish Dayal,54235441,2.2e+07,2.46524731818182
Alfie Allen,85993972,4e+07,2.1498493
Max Charles,111505642,1.45e+08,0.769004427586207
Theo James,280828020,1.95e+08,1.44014369230769
John Lloyd Young,47034272,4e+07,1.1758568
Erich Bergen,47034272,4e+07,1.1758568
Michael Lomenda,47034272,4e+07,1.1758568
Peyman Moaadi,9837,1e+06,0.009837
Lane Garrison,9837,1e+06,0.009837
Arnold Oceng,2716989,2e+07,0.13584945
Ger Duany,2716989,2e+07,0.13584945
Karen Gillan,27689474,5e+06,5.5378948
Brenton Thwaites,27689474,9e+06,3.07660822222222
Joel Kinnaman,85049258,1.5e+08,0.566995053333333
Luke Bracey,80518373,1.46e+08,0.551495705479452
Ben Feldman,21197315,5e+06,4.239463
Edwin Hodge,21197315,5e+06,4.239463
Amy Landecker,44662056,2.4e+07,1.860919
Sofia Black-D'Elia,44662056,2.4e+07,1.860919
Virginia Gardner,44662056,2.4e+07,1.860919
Kaitlyn Dever,922324,3.2e+07,0.028822625
Dan Stevens,26299965,4e+07,0.657499125
Sheila Kelley,322600,5e+06,0.06452
Maika Monroe,14995901,7e+06,2.14227157142857
Heather Sossaman,63074640,2e+06,31.53732
Matthew Bohrer,63074640,2e+06,31.53732
Courtney Halverson,63074640,2e+06,31.53732
Kate Upton,83906114,4e+07,2.09765285
Sullivan Stapleton,106369117,1.1e+08,0.966991972727273
Kelly Reilly,91443253,1.2e+07,7.62027108333333
Damon Wayans Jr.,82389560,1.7e+07,4.84644470588235
Rob Riggle,254805580,8.7e+07,2.92879977011494
Grace Gummer,5875703,1.6e+07,0.3672314375
Adriana Barraza,1873547,7e+06,0.267649571428571
David Harbour,25977365,2.8e+07,0.927763035714286
Tom Bower,9134,4e+06,0.0022835
Aasif Mandvi,36447959,2.5e+07,1.45791836
Kathryn Hahn,8211551,1.3e+07,0.631657769230769
Pierce Gagnon,3588432,6e+06,0.598072
Zach Callison,0,3500000,0
Ed Oxenbould,198970106,6.1e+07,3.26180501639344
Jena Sims,2445646,5e+06,0.4891292
Olivia Cooke,15239888,12200000,1.24917114754098
Beau Knapp,0,4e+06,0
Ward Horton,84263837,6500000,12.9636672307692
Annabelle Wallis,84263837,6500000,12.9636672307692
Nelsan Ellis,30513940,3e+07,1.01713133333333
Iain De Caestecker,86564,4e+06,0.021641
Matt Smith,86564,4e+06,0.021641
Nina Arianda,239762,2e+06,0.119881
Jason Dohring,3319109,6e+06,0.553184833333333
Johnny Flynn,40400,1.2e+07,0.00336666666666667
Lola Kirke,2481321,6937000,0.357693671615972
Misha Gabriel Hamilton,14897580,4.5e+07,0.331057333333333
Maggie Smith,37083088,1.5e+07,2.47220586666667
Kevin Hart,402775371,124500000,3.23514354216867
Jessica Brown Findlay,5795970,1e+08,0.0579597
Kim Bodnia,3093491,5e+06,0.6186982
Dimitri Leonidas,3093491,5e+06,0.6186982
Diogo Morgado,59696176,2.2e+07,2.71346254545455
Amber Rose Revah,59696176,2.2e+07,2.71346254545455
Greg Hicks,59696176,2.2e+07,2.71346254545455
Ava Carpinello,0,1e+07,0
James Carpinello,0,1e+07,0
Jamie Berard,200480,2e+06,0.10024
Bryan Bonahoom,200480,2e+06,0.10024
Teo Halm,38916903,1.3e+07,2.99360792307692
Reese Hartwig,38916903,1.3e+07,2.99360792307692
Shane Harper,60753735,2e+06,30.3768675
David A.R. White,60753735,2e+06,30.3768675
Josh Wiggins,42692756,2e+07,2.1346378
Gaia Weiss,18821279,7e+07,0.268875414285714
Taissa Farmiga,49953,9e+06,0.00555033333333333
Cassi Thomson,13998282,1.6e+07,0.874892625
Dan Cohen,150200,6e+05,0.250333333333333
Louise Dueno,150200,6e+05,0.250333333333333
Nell Hardie,150200,6e+05,0.250333333333333
Rosa Salazar,0,2e+06,0
Gugu Mbatha-Raw,14612840,7e+06,2.08754857142857
Nate Parker,14612840,7e+06,2.08754857142857
Madison Wolfe,0,6e+06,0
Pablo Schreiber,0,5e+06,0
James Buckley,2753312,6500000,0.423586461538462
Denis O'Hare,2753312,6500000,0.423586461538462
Christopher Lambert,14616,1.5e+07,0.0009744
Tony Jaa,324,1.8e+07,1.8e-05
Boris Kodjoe,17382982,5e+06,3.4765964
John Newberg,17382982,5e+06,3.4765964
Sam Claflin,8496112,2e+05,42.48056
Zoey Deutch,7791146,3e+07,0.259704866666667
Lucy Fry,7791146,3e+07,0.259704866666667
Danila Kozlovsky,7791146,3e+07,0.259704866666667
Jason Clarke,132979175,2.1e+08,0.633234166666667
Sarah Drew,10429707,5e+06,2.0859414
Patricia Heaton,10429707,5e+06,2.0859414
Alexander Karim,0,5e+06,0
Cody Horn,0,6e+06,0
Andrew Jacobs,32453345,5e+06,6.490669
Jorge Diaz,32453345,5e+06,6.490669
Gabrielle Walsh,32453345,5e+06,6.490669
Dakota Johnson,62563543,5.3e+07,1.18044420754717
Max Ryan,0,2.1e+07,0
Dominik García-Lorido,0,6e+07,0
Lina Esco,0,937000,0
Doris Roberts,0,8e+06,0
Greg Germann,0,8e+06,0
Lex Medlin,0,8e+06,0
Sterling Jerins,15155772,1.8e+07,0.841987333333333
James Rolfe,0,325927,0
Sarah Glendening,0,325927,0
Orson Welles,15528,813505,0.0190877745066103
Simon Callow,15528,813505,0.0190877745066103
Christopher Welles,15528,813505,0.0190877745066103
Laila Ali,8691,4500000,0.00193133333333333
Callan Mulvey,0,3e+06,0
Lucas Hedges,219438,8500000,0.0258162352941176
Mélanie Thierry,219438,8500000,0.0258162352941176
Marie Avgeropoulos,0,2.2e+07,0
Adam Rayner,0,2.2e+07,0
Rose Leslie,27365258,9.1e+07,0.300717120879121
Harry Treadaway,9168,1e+06,0.009168
Ben Huber,9168,1e+06,0.009168
Kristoffer Polaha,2758964,1e+07,0.2758964
Rob Morrow,1660420,1e+07,0.166042
Logan Huffman,0,1.6e+07,0
Nathalia Ramos,0,5e+06,0
David Bernstein,0,11000,0
Mary Dimino,0,11000,0
Ashley Flanagan,0,11000,0
Allison Miller,15818967,7e+06,2.25985242857143
Sam Anderson,15818967,7e+06,2.25985242857143
Tig Notaro,0,2500000,0
Joyful Drake,0,2500000,0
Tom Everett Scott,0,5e+06,0
Alycia Debnam-Carey,4239,7e+06,0.000605571428571429
Adelaide Kane,4239,7e+06,0.000605571428571429
William Devane,1063723,1e+07,0.1063723
Caroline Barry,14616,1.2e+07,0.001218
Kelly LeBrock,14616,1.2e+07,0.001218
Harry Lloyd,0,5e+06,0
Mac McDonald,0,7e+05,0
Kerry Shale,0,7e+05,0
Luke Kleintank,42652003,2e+07,2.13260015
Elisa Lasowski,0,4200000,0
Mark Caven,0,4200000,0
Ruby Makkena,0,12000,0
Keira Edgett,0,12000,0
Nellie Speckman,0,12000,0
Caitlyn Folley,0,6e+05,0
Ian Duncan,0,6e+05,0
Diana García,0,6e+05,0
Lorenza Izzo,7220674,8500000,0.849491058823529
Torsten Voges,0,3e+06,0
Jonathan Banks,0,3e+06,0
Fiona Dourif,0,1e+06,0
Felisha Terrell,0,1e+06,0
Lauren Cohan,0,5e+06,0
Dawn Olivieri,0,2e+06,0
Evan Peters,25815783,3300000,7.82296454545455
Willa Cuthrell,0,1e+06,0
RJ Cyler,6743776,8e+06,0.842972
Mark Rylance,72306065,4e+07,1.807651625
Jakob Salvati,6420319,2e+07,0.32101595
David Henrie,6420319,2e+07,0.32101595
Ramiro Rodriguez,44469602,1.7e+07,2.61585894117647
Charlotte Le Bon,10137502,3.5e+07,0.289642914285714
Guillaume Baillargeon,10137502,3.5e+07,0.289642914285714
Alicia Vikander,45434443,7.5e+07,0.605792573333333
Corey Stoll,180191634,1.3e+08,1.38608949230769
Daisy Ridley,936627416,2.45e+08,3.82296904489796
John Boyega,936627416,2.45e+08,3.82296904489796
Rebecca Ferguson,195000874,1.5e+08,1.30000582666667
Oona Laurence,52418902,3e+07,1.74729673333333
O'Shea Jackson Jr.,161029270,2.8e+07,5.75104535714286
Corey Hawkins,161029270,2.8e+07,5.75104535714286
Jason Mitchell,161029270,2.8e+07,5.75104535714286
Abraham Attah,83861,6e+06,0.0139768333333333
Emmanuel Affadzi,83861,6e+06,0.0139768333333333
Ricky Adelayitor,83861,6e+06,0.0139768333333333
Tessa Thompson,109712885,3.5e+07,3.13465385714286
Dev Patel,31569268,4.9e+07,0.644270775510204
Lily James,201148159,9.5e+07,2.11734904210526
Richard Madden,201148159,9.5e+07,2.11734904210526
Bel Powley,1477002,2e+06,0.738501
Michiel Huisman,42478175,2.5e+07,1.699127
Tom Kenny,162495848,7.4e+07,2.19588983783784
Bill Fagerbakke,162495848,7.4e+07,2.19588983783784
Noah Schnapp,130174897,9.9e+07,1.31489794949495
Bill Melendez,130174897,9.9e+07,1.31489794949495
Hadley Belle Miller,130174897,9.9e+07,1.31489794949495
Ang Phula Sherpa,43247140,5.5e+07,0.786311636363636
Thomas M. Wright,43247140,5.5e+07,0.786311636363636
Jim Parsons,177343675,1.35e+08,1.31365685185185
Emilia Clarke,89732035,1.55e+08,0.57891635483871
Natalie Martinez,12276810,2.6e+07,0.472185
Olivia Luccardi,14673301,2e+06,7.3366505
Skyler Gisondo,58879132,3.1e+07,1.89932683870968
Imogene Wolodarsky,1428647,6700000,0.213230895522388
Adam Devine,0,4500000,0
Shameik Moore,17474107,7e+06,2.496301
Tony Revolori,17474107,7e+06,2.496301
Kiersey Clemons,17474107,7e+06,2.496301
Jesica Ahlberg,85884815,9e+07,0.954275722222222
Amy Schumer,110008260,3.5e+07,3.14309314285714
Logan Miller,3635292,1.5e+07,0.2423528
Joey Morgan,3635292,1.5e+07,0.2423528
Olivia DeJonge,65069140,5e+06,13.013828
Deanna Dunagan,65069140,5e+06,13.013828
Levi Miller,34964818,1.5e+08,0.233098786666667
Gore Vidal,891997,1e+06,0.891997
Dylan Minnette,80021740,5.8e+07,1.37968517241379
Odeya Rush,80021740,5.8e+07,1.37968517241379
Cara Delevingne,31990064,1.2e+07,2.66583866666667
Austin Abrams,31990064,1.2e+07,2.66583866666667
Stefanie Scott,54229259,1.5e+07,3.61528393333333
Angus Sampson,52200504,1e+07,5.2200504
Hannah Ware,22464430,3.5e+07,0.641840857142857
Parker Sawyers,0,2e+07,0
Bashar Rahal,0,2e+07,0
Jillian Bell,43035725,2.5e+07,1.721429
Peter Lucas,0,1.2e+07,0
Matt Bomer,66009973,14800000,4.46013331081081
Emily Ratajkowski,3590010,2e+06,1.795005
Jonny Beauchamp,186354,13500000,0.013804
